,,HLAVNÕ MÃSTO PRAHA,,,,,,,,,,,,,,,
CZ020,2102,Beroun,15,Kr·l˘v Dv˘r,533203,mÏsto,7,5,1 524,10 428,2 407,1 341,2,1,1,,CZ0202
CZ020,2102,Beroun,16,Kublov,531375,obec,1,1,628,665,121,145,2,1,-,,CZ0202
CZ020,2102,Beroun,17,LiteÚ,531456,mÏstys,4,2,1 277,1 227,240,215,2,1,-,,CZ0202
CZ020,2102,Beroun,18,LodÏnice,531464,obec,2,1,608,2 100,341,333,2,1,1,,CZ0202
CZ020,2102,Beroun,19,Luûce,534404,obec,1,1,301,137,27,24,2,1,1,,CZ0202
CZ020,2102,Beroun,20,M·lkov,534218,obec,1,1,340,109,10,17,-,1,-,,CZ0202
CZ020,2102,Beroun,21,MÏÚany,531529,obec,2,2,816,309,56,61,-,1,-,,CZ0202
CZ020,2102,Beroun,22,MezouÚ,531537,obec,1,1,306,596,100,118,2,1,1,,CZ0202
CZ020,2102,Beroun,23,Mo¯ina,531545,obec,3,2,983,944,174,135,2,1,1,,CZ0202
CZ020,2102,Beroun,24,Mo¯inka,533912,obec,1,1,702,165,25,38,-,1,1,,CZ0202
CZ020,2102,Beroun,25,NenaËovice,533602,obec,1,1,398,300,52,53,-,-,1,,CZ0202
CZ020,2102,Beroun,26,NesvaËily,534269,obec,1,1,274,178,29,30,-,1,1,,CZ0202
CZ020,2102,Beroun,27,Niûbor,531596,obec,3,3,2 801,2 152,387,407,2,1,1,,CZ0202
CZ020,2102,Beroun,28,Nov˝ J·chymov,531600,obec,1,1,497,732,123,139,2,1,1,,CZ0202
CZ020,2102,Beroun,29,OtroËinÏves,531669,obec,1,1,427,536,86,88,2,1,1,,CZ0202
CZ020,2102,Beroun,30,Podbrdy,534285,obec,1,1,378,240,45,47,1,1,1,,CZ0202
CZ020,2102,Beroun,31,Skuhrov,531740,obec,5,2,868,585,114,101,2,1,1,,CZ0202
CZ020,2102,Beroun,32,Srbsko,531758,obec,1,1,656,572,121,112,2,1,1,,CZ0202
CZ020,2102,Beroun,33,Staöov,531766,obec,1,1,233,471,89,87,2,1,1,,CZ0202
CZ020,2102,Beroun,34,Suchomasty,531782,obec,2,1,726,531,92,97,2,1,1,,CZ0202
CZ020,2102,Beroun,35,Svat·,531791,obec,1,1,550,548,105,119,-,1,-,,CZ0202
CZ020,2102,Beroun,36,Svat˝ Jan pod Skalou,531804,obec,3,1,406,204,42,34,2,1,-,,CZ0202
CZ020,2102,Beroun,37,Svina¯e,531812,obec,3,1,747,929,233,123,2,1,1,,CZ0202
CZ020,2102,Beroun,38,TetÌn,531839,obec,2,1,1 029,897,147,166,2,1,1,,CZ0202
CZ020,2102,Beroun,39,TmaÚ,531855,obec,3,2,1 009,1 250,223,223,2,1,1,,CZ0202
CZ020,2102,Beroun,40,TrubÌn,533106,obec,1,1,372,546,103,63,1,1,1,,CZ0202
CZ020,2102,Beroun,41,Trubsk·,531880,obec,1,1,185,200,34,34,2,1,-,,CZ0202
CZ020,2102,Beroun,42,Vina¯ice,534234,obec,1,1,495,109,23,31,-,-,1,,CZ0202
CZ020,2102,Beroun,43,Vr·û,531944,obec,1,1,632,1 255,211,243,2,1,1,,CZ0202
CZ020,2102,Beroun,44,Vöeradice,531952,obec,1,1,737,478,102,75,2,1,1,,CZ0202
CZ020,2102,Beroun,45,Vysok˝ ⁄jezd,531961,obec,3,3,1 156,1 683,476,156,2,1,1,,CZ0202
CZ020,2102,Beroun,46,ZadnÌ T¯ebaÚ,531979,obec,1,1,357,983,197,195,2,1,1,,CZ0202
CZ020,2102,Beroun,47,Zdice,532011,mÏsto,3,3,1 381,4 154,683,890,2,1,1,,CZ0202
CZ020,2102,Beroun,48,éelezn·,599417,obec,1,1,401,304,69,36,2,1,1,,CZ0202
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,1,Baöù,538051,obec,1,1,781,3 007,812,249,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,2,Borek,534684,obec,1,1,299,312,44,65,2,-,-,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,3,Bo¯anovice,538086,obec,2,1,535,948,174,154,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,4,Brand˝s nad Labem - Star· Boleslav,538094,mÏsto,3,3,2 265,19 767,3 916,3 417,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,5,Br·zdim,538108,obec,3,1,548,706,110,137,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,6,»el·kovice,538132,mÏsto,4,3,1 588,12 444,2 212,2 328,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,7,DobroËovice,565008,obec,1,1,357,346,75,33,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,8,D¯evËice,538191,obec,1,1,562,789,145,125,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,9,D¯Ìsy,534781,obec,1,1,844,1 041,183,179,2,1,-,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,10,Hlavenec,565989,obec,1,1,1 472,508,69,61,2,1,-,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,11,Horouöany,538221,obec,2,1,706,1 764,435,169,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,12,HovorËovice,538230,obec,1,1,214,2 561,526,392,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,13,Husinec,538256,obec,2,1,297,1 543,358,257,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,14,Jenötejn,538264,obec,2,2,509,1 453,396,128,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,15,Jirny,538272,obec,2,1,826,3 142,658,433,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,16,K·ran˝,564974,obec,1,1,894,820,129,177,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,17,Klecany,538311,mÏsto,4,2,1 016,3 811,831,524,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,18,KlÌËany,538329,obec,1,1,400,606,98,69,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,19,KonÏtopy,531553,obec,1,1,303,328,56,63,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,20,KostelnÌ Hlavno,536130,obec,1,1,683,502,98,85,2,1,-,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,21,K¯enek,534960,obec,1,1,529,318,64,55,2,-,-,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,22,KvÏtnice,564982,obec,1,1,283,1 923,458,160,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,23,L·znÏ TouöeÚ,538914,mÏstys,1,1,555,1 513,293,252,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,24,Lhota,534986,obec,1,1,796,507,74,107,2,1,-,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,25,LÌbeznice,538442,obec,1,1,599,3 181,823,371,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,26,M·slovice,538469,obec,1,1,309,385,63,90,-,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,27,MÏöice,538477,obec,1,1,443,2 142,461,285,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,28,Mochov,538507,obec,1,1,932,1 646,278,187,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,29,MratÌn,538515,obec,1,1,490,1 462,308,176,2,1,-,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,30,Nehvizdy,538540,mÏstys,2,1,983,4 294,1 139,299,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,31,Nov· Ves,538558,obec,1,1,195,1 469,388,110,2,1,-,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,32,Nov˝ Vestec,538566,obec,1,1,314,497,89,103,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,33,Odolena Voda,538574,mÏsto,2,3,1 124,6 344,1 298,1 019,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,34,PanenskÈ B¯eûany,538604,obec,1,1,579,640,134,116,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,35,Podolanka,538621,obec,1,1,330,603,98,121,2,1,1,,CZ0209
CZ020,2103,Brand˝s n. Lab.-St.Boleslav,36,Polerady,538639,obec,1,1,386,640,155,35,2,1,-,,CZ0209
